Area Code,Area,Element Code,Months Code,Months,Year Code,Year,Unit,Value
79,Germany,7271,7001,January,2001,2001,Celsius,1.653
79,Germany,7271,7001,January,2002,2002,Celsius,1.908
79,Germany,7271,7001,January,2003,2003,Celsius,0.452
79,Germany,7271,7001,January,2004,2004,Celsius,0.593
79,Germany,7271,7001,January,2005,2005,Celsius,2.723
79,Germany,7271,7001,January,2006,2006,Celsius,-1.545
79,Germany,7271,7001,January,2007,2007,Celsius,5.404
79,Germany,7271,7001,January,2008,2008,Celsius,4.368
79,Germany,7271,7001,January,2009,2009,Celsius,-1.118
79,Germany,7271,7001,January,2010,2010,Celsius,-2.754
79,Germany,7271,7001,January,2011,2011,Celsius,1.766
79,Germany,7271,7001,January,2012,2012,Celsius,2.779
79,Germany,7271,7001,January,2013,2013,Celsius,0.964
79,Germany,7271,7001,January,2014,2014,Celsius,3.145
79,Germany,7271,7001,January,2015,2015,Celsius,2.952
79,Germany,7271,7001,January,2016,2016,Celsius,1.826
79,Germany,7271,7001,January,2017,2017,Celsius,-0.985
79,Germany,7271,7001,January,2018,2018,Celsius,4.451
79,Germany,7271,7001,January,2019,2019,Celsius,1.344
79,Germany,7271,7002,February,1961,1961,Celsius,4.191
79,Germany,7271,7002,February,1962,1962,Celsius,-0.036
79,Germany,7271,7002,February,1963,1963,Celsius,-5.986
79,Germany,7271,7002,February,1964,1964,Celsius,0.415
79,Germany,7271,7002,February,1965,1965,Celsius,-2.157
79,Germany,7271,7002,February,1966,1966,Celsius,3.363
79,Germany,7271,7002,February,1967,1967,Celsius,2.569
79,Germany,7271,7002,February,1968,1968,Celsius,0.552
79,Germany,7271,7002,February,1969,1969,Celsius,-2.281
79,Germany,7271,7002,February,1970,1970,Celsius,-1.461
79,Germany,7271,7002,February,1971,1971,Celsius,1.162
79,Germany,7271,7002,February,1972,1972,Celsius,1.84
79,Germany,7271,7002,February,1973,1973,Celsius,0.799
79,Germany,7271,7002,February,1974,1974,Celsius,3.053
79,Germany,7271,7002,February,1975,1975,Celsius,1.5
79,Germany,7271,7002,February,1976,1976,Celsius,0.407
79,Germany,7271,7002,February,1977,1977,Celsius,2.797
79,Germany,7271,7002,February,1978,1978,Celsius,-1.557
79,Germany,7271,7002,February,1979,1979,Celsius,-1.785
79,Germany,7271,7002,February,1980,1980,Celsius,2.118
79,Germany,7271,7002,February,1981,1981,Celsius,-0.618
79,Germany,7271,7002,February,1982,1982,Celsius,-0.096
79,Germany,7271,7002,February,1983,1983,Celsius,-1.809
79,Germany,7271,7002,February,1984,1984,Celsius,-0.434
79,Germany,7271,7002,February,1985,1985,Celsius,-3.044
79,Germany,7271,7002,February,1986,1986,Celsius,-6.286
79,Germany,7271,7002,February,1987,1987,Celsius,-0.445
79,Germany,7271,7002,February,1988,1988,Celsius,2
79,Germany,7271,7002,February,1989,1989,Celsius,3.347
79,Germany,7271,7002,February,1990,1990,Celsius,5.708
79,Germany,7271,7002,February,1991,1991,Celsius,-2.466
79,Germany,7271,7002,February,1992,1992,Celsius,2.69
79,Germany,7271,7002,February,1993,1993,Celsius,-0.55
79,Germany,7271,7002,February,1994,1994,Celsius,-0.176
79,Germany,7271,7002,February,1995,1995,Celsius,4.364
79,Germany,7271,7002,February,1996,1996,Celsius,-2.202
79,Germany,7271,7002,February,1997,1997,Celsius,3.876
79,Germany,7271,7002,February,1998,1998,Celsius,4.279
79,Germany,7271,7002,February,1999,1999,Celsius,0.148
79,Germany,7271,7002,February,2000,2000,Celsius,3.782
79,Germany,7271,7002,February,2001,2001,Celsius,2.233
79,Germany,7271,7002,February,2002,2002,Celsius,4.929
79,Germany,7271,7002,February,2003,2003,Celsius,-1.693
79,Germany,7271,7002,February,2004,2004,Celsius,2.351
79,Germany,7271,7002,February,2005,2005,Celsius,-1.041
79,Germany,7271,7002,February,2006,2006,Celsius,-0.297
79,Germany,7271,7002,February,2007,2007,Celsius,3.959
79,Germany,7271,7002,February,2008,2008,Celsius,3.814
79,Germany,7271,7002,February,2009,2009,Celsius,0.518
79,Germany,7271,7002,February,2010,2010,Celsius,-0.475
79,Germany,7271,7002,February,2011,2011,Celsius,1.086
79,Germany,7271,7002,February,2012,2012,Celsius,-2.544
79,Germany,7271,7002,February,2013,2013,Celsius,-0.721
79,Germany,7271,7002,February,2014,2014,Celsius,4.374
79,Germany,7271,7002,February,2015,2015,Celsius,0.967
79,Germany,7271,7002,February,2016,2016,Celsius,3.357
79,Germany,7271,7002,February,2017,2017,Celsius,3.026
79,Germany,7271,7002,February,2018,2018,Celsius,-1.688
79,Germany,7271,7002,February,2019,2019,Celsius,4.384
79,Germany,7271,7003,March,1961,1961,Celsius,2.76
79,Germany,7271,7003,March,1962,1962,Celsius,-3.152
79,Germany,7271,7003,March,1963,1963,Celsius,-1.01
79,Germany,7271,7003,March,1964,1964,Celsius,-2.623
79,Germany,7271,7003,March,1965,1965,Celsius,-1.002
79,Germany,7271,7003,March,1966,1966,Celsius,-0.053
79,Germany,7271,7003,March,1967,1967,Celsius,2.119
79,Germany,7271,7003,March,1968,1968,Celsius,1.07
79,Germany,7271,7003,March,1969,1969,Celsius,-2.252
79,Germany,7271,7003,March,1970,1970,Celsius,-2.277
79,Germany,7271,7003,March,1971,1971,Celsius,-2.522
79,Germany,7271,7003,March,1972,1972,Celsius,2.047
79,Germany,7271,7003,March,1973,1973,Celsius,0.613
79,Germany,7271,7003,March,1974,1974,Celsius,2.281
79,Germany,7271,7003,March,1975,1975,Celsius,0.377
79,Germany,7271,7003,March,1976,1976,Celsius,-1.891
79,Germany,7271,7003,March,1977,1977,Celsius,2.842
79,Germany,7271,7003,March,1978,1978,Celsius,1.466
79,Germany,7271,7003,March,1979,1979,Celsius,0.348
79,Germany,7271,7003,March,1980,1980,Celsius,0.038
79,Germany,7271,7003,March,1981,1981,Celsius,3.3
79,Germany,7271,7003,March,1982,1982,Celsius,0.952
79,Germany,7271,7003,March,1983,1983,Celsius,1.245
79,Germany,7271,7003,March,1984,1984,Celsius,-1.152
79,Germany,7271,7003,March,1985,1985,Celsius,-0.468
79,Germany,7271,7003,March,1986,1986,Celsius,-0.303
79,Germany,7271,7003,March,1987,1987,Celsius,-3.648
79,Germany,7271,7003,March,1988,1988,Celsius,-0.579
79,Germany,7271,7003,March,1989,1989,Celsius,3.745
79,Germany,7271,7003,March,1990,1990,Celsius,3.705
79,Germany,7271,7003,March,1991,1991,Celsius,3.251
79,Germany,7271,7003,March,1992,1992,Celsius,1.621
79,Germany,7271,7003,March,1993,1993,Celsius,0.416
79,Germany,7271,7003,March,1994,1994,Celsius,3.089
79,Germany,7271,7003,March,1995,1995,Celsius,0
79,Germany,7271,7003,March,1996,1996,Celsius,-2.025
79,Germany,7271,7003,March,1997,1997,Celsius,2.735
79,Germany,7271,7003,March,1998,1998,Celsius,1.645
79,Germany,7271,7003,March,1999,1999,Celsius,2.252
79,Germany,7271,7003,March,2000,2000,Celsius,1.926
79,Germany,7271,7003,March,2001,2001,Celsius,1.101
79,Germany,7271,7003,March,2002,2002,Celsius,2.281
79,Germany,7271,7003,March,2003,2003,Celsius,2.307
79,Germany,7271,7003,March,2004,2004,Celsius,0.834
79,Germany,7271,7003,March,2005,2005,Celsius,0.343
79,Germany,7271,7003,March,2006,2006,Celsius,-1.695
79,Germany,7271,7003,March,2007,2007,Celsius,2.968
79,Germany,7271,7003,March,2008,2008,Celsius,1.011
79,Germany,7271,7003,March,2009,2009,Celsius,1.028
79,Germany,7271,7003,March,2010,2010,Celsius,0.941
79,Germany,7271,7003,March,2011,2011,Celsius,1.81
79,Germany,7271,7003,March,2012,2012,Celsius,3.751
79,Germany,7271,7003,March,2013,2013,Celsius,-2.823
79,Germany,7271,7003,March,2014,2014,Celsius,3.944
79,Germany,7271,7003,March,2015,2015,Celsius,2.074
79,Germany,7271,7003,March,2016,2016,Celsius,0.949
79,Germany,7271,7003,March,2017,2017,Celsius,4.041
79,Germany,7271,7003,March,2018,2018,Celsius,-0.788
79,Germany,7271,7003,March,2019,2019,Celsius,3.353
79,Germany,7271,7004,April,1961,1961,Celsius,3.226
79,Germany,7271,7004,April,1962,1962,Celsius,0.856
79,Germany,7271,7004,April,1963,1963,Celsius,1.017
79,Germany,7271,7004,April,1964,1964,Celsius,1.263
79,Germany,7271,7004,April,1965,1965,Celsius,-0.585
79,Germany,7271,7004,April,1966,1966,Celsius,1.214
79,Germany,7271,7004,April,1967,1967,Celsius,-0.821
79,Germany,7271,7004,April,1968,1968,Celsius,1.653
79,Germany,7271,7004,April,1969,1969,Celsius,-0.266
79,Germany,7271,7004,April,1970,1970,Celsius,-1.854
79,Germany,7271,7004,April,1971,1971,Celsius,0.954
79,Germany,7271,7004,April,1972,1972,Celsius,-0.115
79,Germany,7271,7004,April,1973,1973,Celsius,-2.112
79,Germany,7271,7004,April,1974,1974,Celsius,0.611
79,Germany,7271,7004,April,1975,1975,Celsius,-0.484
79,Germany,7271,7004,April,1976,1976,Celsius,-0.327
79,Germany,7271,7004,April,1977,1977,Celsius,-1.625
79,Germany,7271,7004,April,1978,1978,Celsius,-0.787
79,Germany,7271,7004,April,1979,1979,Celsius,-0.929
79,Germany,7271,7004,April,1980,1980,Celsius,-1.235
79,Germany,7271,7004,April,1981,1981,Celsius,0.577
79,Germany,7271,7004,April,1982,1982,Celsius,-0.73
79,Germany,7271,7004,April,1983,1983,Celsius,1.308
79,Germany,7271,7004,April,1984,1984,Celsius,-0.56
79,Germany,7271,7004,April,1985,1985,Celsius,0.439
79,Germany,7271,7004,April,1986,1986,Celsius,-0.886
79,Germany,7271,7004,April,1987,1987,Celsius,1.648
79,Germany,7271,7004,April,1988,1988,Celsius,0.663
79,Germany,7271,7004,April,1989,1989,Celsius,-0.018
79,Germany,7271,7004,April,1990,1990,Celsius,0.222
79,Germany,7271,7004,April,1991,1991,Celsius,-0.184
79,Germany,7271,7004,April,1992,1992,Celsius,0.491
79,Germany,7271,7004,April,1993,1993,Celsius,2.878
79,Germany,7271,7004,April,1994,1994,Celsius,0.678
79,Germany,7271,7004,April,1995,1995,Celsius,1.186
79,Germany,7271,7004,April,1996,1996,Celsius,1.064
79,Germany,7271,7004,April,1997,1997,Celsius,-0.904
79,Germany,7271,7004,April,1998,1998,Celsius,1.619
79,Germany,7271,7004,April,1999,1999,Celsius,1.76
79,Germany,7271,7004,April,2000,2000,Celsius,2.832
79,Germany,7271,7004,April,2001,2001,Celsius,-0.04
79,Germany,7271,7004,April,2002,2002,Celsius,0.846
79,Germany,7271,7004,April,2003,2003,Celsius,1.066
79,Germany,7271,7004,April,2004,2004,Celsius,2.014
79,Germany,7271,7004,April,2005,2005,Celsius,1.924
79,Germany,7271,7004,April,2006,2006,Celsius,0.924
79,Germany,7271,7004,April,2007,2007,Celsius,4.17
79,Germany,7271,7004,April,2008,2008,Celsius,0.516
79,Germany,7271,7004,April,2009,2009,Celsius,4.448
79,Germany,7271,7004,April,2010,2010,Celsius,1.439
79,Germany,7271,7004,April,2011,2011,Celsius,4.304
79,Germany,7271,7004,April,2012,2012,Celsius,0.925
79,Germany,7271,7004,April,2013,2013,Celsius,0.94
79,Germany,7271,7004,April,2014,2014,Celsius,3.608
79,Germany,7271,7004,April,2015,2015,Celsius,1.231
79,Germany,7271,7004,April,2016,2016,Celsius,0.906
79,Germany,7271,7004,April,2017,2017,Celsius,0.343
79,Germany,7271,7004,April,2018,2018,Celsius,4.953
79,Germany,7271,7004,April,2019,2019,Celsius,2.415
79,Germany,7271,7005,May,1961,1961,Celsius,-1.322
79,Germany,7271,7005,May,1962,1962,Celsius,-2.019
79,Germany,7271,7005,May,1963,1963,Celsius,-0.053
79,Germany,7271,7005,May,1964,1964,Celsius,1.457
79,Germany,7271,7005,May,1965,1965,Celsius,-0.775
79,Germany,7271,7005,May,1966,1966,Celsius,1.005
79,Germany,7271,7005,May,1967,1967,Celsius,0.611
79,Germany,7271,7005,May,1968,1968,Celsius,-0.911
79,Germany,7271,7005,May,1969,1969,Celsius,1.151
79,Germany,7271,7005,May,1970,1970,Celsius,-0.46
79,Germany,7271,7005,May,1971,1971,Celsius,1.984
79,Germany,7271,7005,May,1972,1972,Celsius,-0.348
79,Germany,7271,7005,May,1973,1973,Celsius,0.68
79,Germany,7271,7005,May,1974,1974,Celsius,-0.851
79,Germany,7271,7005,May,1975,1975,Celsius,0.023
79,Germany,7271,7005,May,1976,1976,Celsius,0.88
79,Germany,7271,7005,May,1977,1977,Celsius,-0.293
79,Germany,7271,7005,May,1978,1978,Celsius,-0.378
79,Germany,7271,7005,May,1979,1979,Celsius,0.42
79,Germany,7271,7005,May,1980,1980,Celsius,-1.356
79,Germany,7271,7005,May,1981,1981,Celsius,1.197
79,Germany,7271,7005,May,1982,1982,Celsius,0.487
79,Germany,7271,7005,May,1983,1983,Celsius,-0.342
79,Germany,7271,7005,May,1984,1984,Celsius,-0.944
79,Germany,7271,7005,May,1985,1985,Celsius,1.418
79,Germany,7271,7005,May,1986,1986,Celsius,2.33
79,Germany,7271,7005,May,1987,1987,Celsius,-1.981
79,Germany,7271,7005,May,1988,1988,Celsius,2.217
79,Germany,7271,7005,May,1989,1989,Celsius,1.679
79,Germany,7271,7005,May,1990,1990,Celsius,1.854
79,Germany,7271,7005,May,1991,1991,Celsius,-2.41
79,Germany,7271,7005,May,1992,1992,Celsius,2.322
79,Germany,7271,7005,May,1993,1993,Celsius,2.815
79,Germany,7271,7005,May,1994,1994,Celsius,0.763
79,Germany,7271,7005,May,1995,1995,Celsius,0.357
79,Germany,7271,7005,May,1996,1996,Celsius,-0.506
79,Germany,7271,7005,May,1997,1997,Celsius,0.893
79,Germany,7271,7005,May,1998,1998,Celsius,2.131
79,Germany,7271,7005,May,1999,1999,Celsius,1.94
79,Germany,7271,7005,May,2000,2000,Celsius,2.883
79,Germany,7271,7005,May,2001,2001,Celsius,2.42
79,Germany,7271,7005,May,2002,2002,Celsius,2
79,Germany,7271,7005,May,2003,2003,Celsius,2.355
79,Germany,7271,7005,May,2004,2004,Celsius,-0.22
79,Germany,7271,7005,May,2005,2005,Celsius,1.057
79,Germany,7271,7005,May,2006,2006,Celsius,1.311
79,Germany,7271,7005,May,2007,2007,Celsius,2.316
79,Germany,7271,7005,May,2008,2008,Celsius,2.641
79,Germany,7271,7005,May,2009,2009,Celsius,1.915
79,Germany,7271,7005,May,2010,2010,Celsius,-1.06
79,Germany,7271,7005,May,2011,2011,Celsius,2.084
79,Germany,7271,7005,May,2012,2012,Celsius,2.377
79,Germany,7271,7005,May,2013,2013,Celsius,0.172
79,Germany,7271,7005,May,2014,2014,Celsius,0.773
79,Germany,7271,7005,May,2015,2015,Celsius,0.589
79,Germany,7271,7005,May,2016,2016,Celsius,1.937
79,Germany,7271,7005,May,2017,2017,Celsius,2.405
79,Germany,7271,7005,May,2018,2018,Celsius,4.259
79,Germany,7271,7005,May,2019,2019,Celsius,-0.755
79,Germany,7271,7006,June,1961,1961,Celsius,0.487
79,Germany,7271,7006,June,1962,1962,Celsius,-1.45
79,Germany,7271,7006,June,1963,1963,Celsius,0.312
79,Germany,7271,7006,June,1964,1964,Celsius,1.276
79,Germany,7271,7006,June,1965,1965,Celsius,0.013
79,Germany,7271,7006,June,1966,1966,Celsius,1.388
79,Germany,7271,7006,June,1967,1967,Celsius,-0.735
79,Germany,7271,7006,June,1968,1968,Celsius,0.527
79,Germany,7271,7006,June,1969,1969,Celsius,-0.621
79,Germany,7271,7006,June,1970,1970,Celsius,1.597
79,Germany,7271,7006,June,1971,1971,Celsius,-1.272
79,Germany,7271,7006,June,1972,1972,Celsius,-0.967
79,Germany,7271,7006,June,1973,1973,Celsius,0.654
79,Germany,7271,7006,June,1974,1974,Celsius,-1.218
79,Germany,7271,7006,June,1975,1975,Celsius,-0.697
79,Germany,7271,7006,June,1976,1976,Celsius,1.551
79,Germany,7271,7006,June,1977,1977,Celsius,0.112
79,Germany,7271,7006,June,1978,1978,Celsius,-0.552
79,Germany,7271,7006,June,1979,1979,Celsius,1.193
79,Germany,7271,7006,June,1980,1980,Celsius,-0.558
79,Germany,7271,7006,June,1981,1981,Celsius,0.051
79,Germany,7271,7006,June,1982,1982,Celsius,0.979
79,Germany,7271,7006,June,1983,1983,Celsius,0.768
79,Germany,7271,7006,June,1984,1984,Celsius,-1.431
79,Germany,7271,7006,June,1985,1985,Celsius,-1.667
79,Germany,7271,7006,June,1986,1986,Celsius,0.386
79,Germany,7271,7006,June,1987,1987,Celsius,-1.26
79,Germany,7271,7006,June,1988,1988,Celsius,-0.242
79,Germany,7271,7006,June,1989,1989,Celsius,-0.194
79,Germany,7271,7006,June,1990,1990,Celsius,-0.032
79,Germany,7271,7006,June,1991,1991,Celsius,-1.683
79,Germany,7271,7006,June,1992,1992,Celsius,1.762
79,Germany,7271,7006,June,1993,1993,Celsius,0.297
79,Germany,7271,7006,June,1994,1994,Celsius,0.587
79,Germany,7271,7006,June,1995,1995,Celsius,-0.918
79,Germany,7271,7006,June,1996,1996,Celsius,0.333
79,Germany,7271,7006,June,1997,1997,Celsius,0.491
79,Germany,7271,7006,June,1998,1998,Celsius,1.269
79,Germany,7271,7006,June,1999,1999,Celsius,-0.108
79,Germany,7271,7006,June,2000,2000,Celsius,1.518
79,Germany,7271,7006,June,2001,2001,Celsius,-0.851
79,Germany,7271,7006,June,2002,2002,Celsius,2.066
79,Germany,7271,7006,June,2003,2003,Celsius,3.931
79,Germany,7271,7006,June,2004,2004,Celsius,0.067
79,Germany,7271,7006,June,2005,2005,Celsius,1.044
79,Germany,7271,7006,June,2006,2006,Celsius,1.397
79,Germany,7271,7006,June,2007,2007,Celsius,2.308
79,Germany,7271,7006,June,2008,2008,Celsius,1.71
79,Germany,7271,7006,June,2009,2009,Celsius,-0.227
79,Germany,7271,7006,June,2010,2010,Celsius,0.981
79,Germany,7271,7006,June,2011,2011,Celsius,1.418
79,Germany,7271,7006,June,2012,2012,Celsius,0.448
79,Germany,7271,7006,June,2013,2013,Celsius,0.421
79,Germany,7271,7006,June,2014,2014,Celsius,0.973
79,Germany,7271,7006,June,2015,2015,Celsius,0.613
79,Germany,7271,7006,June,2016,2016,Celsius,1.929
79,Germany,7271,7006,June,2017,2017,Celsius,2.605
79,Germany,7271,7006,June,2018,2018,Celsius,2.593
79,Germany,7271,7006,June,2019,2019,Celsius,4.429
79,Germany,7271,7007,July,1961,1961,Celsius,-1.548
79,Germany,7271,7007,July,1962,1962,Celsius,-1.713
79,Germany,7271,7007,July,1963,1963,Celsius,0.725
79,Germany,7271,7007,July,1964,1964,Celsius,0.941
79,Germany,7271,7007,July,1965,1965,Celsius,-1.568
79,Germany,7271,7007,July,1966,1966,Celsius,-1.178
79,Germany,7271,7007,July,1967,1967,Celsius,1.648
79,Germany,7271,7007,July,1968,1968,Celsius,-0.606
79,Germany,7271,7007,July,1969,1969,Celsius,1.522
79,Germany,7271,7007,July,1970,1970,Celsius,-0.634
79,Germany,7271,7007,July,1971,1971,Celsius,0.898
79,Germany,7271,7007,July,1972,1972,Celsius,0.819
79,Germany,7271,7007,July,1973,1973,Celsius,0.468
79,Germany,7271,7007,July,1974,1974,Celsius,-1.352
79,Germany,7271,7007,July,1975,1975,Celsius,1.263
79,Germany,7271,7007,July,1976,1976,Celsius,2.256
79,Germany,7271,7007,July,1977,1977,Celsius,-0.355
79,Germany,7271,7007,July,1978,1978,Celsius,-1.255
79,Germany,7271,7007,July,1979,1979,Celsius,-1.378
79,Germany,7271,7007,July,1980,1980,Celsius,-1.542
79,Germany,7271,7007,July,1981,1981,Celsius,-0.415
79,Germany,7271,7007,July,1982,1982,Celsius,1.876
79,Germany,7271,7007,July,1983,1983,Celsius,3.381
79,Germany,7271,7007,July,1984,1984,Celsius,-0.831
79,Germany,7271,7007,July,1985,1985,Celsius,0.58
79,Germany,7271,7007,July,1986,1986,Celsius,0.187
79,Germany,7271,7007,July,1987,1987,Celsius,0.28
79,Germany,7271,7007,July,1988,1988,Celsius,0.461
79,Germany,7271,7007,July,1989,1989,Celsius,1.007
79,Germany,7271,7007,July,1990,1990,Celsius,-0.132
79,Germany,7271,7007,July,1991,1991,Celsius,2.172
79,Germany,7271,7007,July,1992,1992,Celsius,1.854
79,Germany,7271,7007,July,1993,1993,Celsius,-0.513
79,Germany,7271,7007,July,1994,1994,Celsius,4.34
79,Germany,7271,7007,July,1995,1995,Celsius,3.285
79,Germany,7271,7007,July,1996,1996,Celsius,-0.778
79,Germany,7271,7007,July,1997,1997,Celsius,0.529
79,Germany,7271,7007,July,1998,1998,Celsius,-0.056
79,Germany,7271,7007,July,1999,1999,Celsius,2.114
79,Germany,7271,7007,July,2000,2000,Celsius,-1.168
79,Germany,7271,7007,July,2001,2001,Celsius,1.72
79,Germany,7271,7007,July,2002,2002,Celsius,1.058
79,Germany,7271,7007,July,2003,2003,Celsius,2.413
79,Germany,7271,7007,July,2004,2004,Celsius,0.272
79,Germany,7271,7007,July,2005,2005,Celsius,1.479
79,Germany,7271,7007,July,2006,2006,Celsius,5.107
79,Germany,7271,7007,July,2007,2007,Celsius,0.713
79,Germany,7271,7007,July,2008,2008,Celsius,1.446
79,Germany,7271,7007,July,2009,2009,Celsius,1.529
79,Germany,7271,7007,July,2010,2010,Celsius,3.506
79,Germany,7271,7007,July,2011,2011,Celsius,-0.38
79,Germany,7271,7007,July,2012,2012,Celsius,0.914
79,Germany,7271,7007,July,2013,2013,Celsius,2.747
79,Germany,7271,7007,July,2014,2014,Celsius,2.754
79,Germany,7271,7007,July,2015,2015,Celsius,2.768
79,Germany,7271,7007,July,2016,2016,Celsius,2.01
79,Germany,7271,7007,July,2017,2017,Celsius,1.55
79,Germany,7271,7007,July,2018,2018,Celsius,3.55
79,Germany,7271,7007,July,2019,2019,Celsius,2.339
79,Germany,7271,7008,August,1961,1961,Celsius,-0.518
79,Germany,7271,7008,August,1962,1962,Celsius,-0.399
79,Germany,7271,7008,August,1963,1963,Celsius,-0.364
79,Germany,7271,7008,August,1964,1964,Celsius,-0.427
79,Germany,7271,7008,August,1965,1965,Celsius,-1.446
79,Germany,7271,7008,August,1966,1966,Celsius,-0.902
79,Germany,7271,7008,August,1967,1967,Celsius,0.152
79,Germany,7271,7008,August,1968,1968,Celsius,0.028
79,Germany,7271,7008,August,1969,1969,Celsius,0.275
79,Germany,7271,7008,August,1970,1970,Celsius,0.414
79,Germany,7271,7008,August,1971,1971,Celsius,1.51
79,Germany,7271,7008,August,1972,1972,Celsius,-0.546
79,Germany,7271,7008,August,1973,1973,Celsius,1.326
79,Germany,7271,7008,August,1974,1974,Celsius,0.887
79,Germany,7271,7008,August,1975,1975,Celsius,2.319
79,Germany,7271,7008,August,1976,1976,Celsius,-0.259
79,Germany,7271,7008,August,1977,1977,Celsius,-0.409
79,Germany,7271,7008,August,1978,1978,Celsius,-1.051
79,Germany,7271,7008,August,1979,1979,Celsius,-0.797
79,Germany,7271,7008,August,1980,1980,Celsius,0.376
79,Germany,7271,7008,August,1981,1981,Celsius,0.161
79,Germany,7271,7008,August,1982,1982,Celsius,0.944
79,Germany,7271,7008,August,1983,1983,Celsius,1.785
79,Germany,7271,7008,August,1984,1984,Celsius,0.748
79,Germany,7271,7008,August,1985,1985,Celsius,0.049
79,Germany,7271,7008,August,1986,1986,Celsius,0.003
79,Germany,7271,7008,August,1987,1987,Celsius,-0.608
79,Germany,7271,7008,August,1988,1988,Celsius,0.65
79,Germany,7271,7008,August,1989,1989,Celsius,0.72
79,Germany,7271,7008,August,1990,1990,Celsius,1.958
79,Germany,7271,7008,August,1991,1991,Celsius,1.634
79,Germany,7271,7008,August,1992,1992,Celsius,2.88
79,Germany,7271,7008,August,1993,1993,Celsius,-0.451
79,Germany,7271,7008,August,1994,1994,Celsius,1.664
79,Germany,7271,7008,August,1995,1995,Celsius,1.924
79,Germany,7271,7008,August,1996,1996,Celsius,0.932
79,Germany,7271,7008,August,1997,1997,Celsius,3.501
79,Germany,7271,7008,August,1998,1998,Celsius,0.532
79,Germany,7271,7008,August,1999,1999,Celsius,0.974
79,Germany,7271,7008,August,2000,2000,Celsius,1.445
79,Germany,7271,7008,August,2001,2001,Celsius,2.35
79,Germany,7271,7008,August,2002,2002,Celsius,2.593
79,Germany,7271,7008,August,2003,2003,Celsius,4.128
79,Germany,7271,7008,August,2004,2004,Celsius,2.24
79,Germany,7271,7008,August,2005,2005,Celsius,-0.404
79,Germany,7271,7008,August,2006,2006,Celsius,-0.426
79,Germany,7271,7008,August,2007,2007,Celsius,0.628
79,Germany,7271,7008,August,2008,2008,Celsius,1.175
79,Germany,7271,7008,August,2009,2009,Celsius,2.35
79,Germany,7271,7008,August,2010,2010,Celsius,0.556
79,Germany,7271,7008,August,2011,2011,Celsius,1.608
79,Germany,7271,7008,August,2012,2012,Celsius,2.188
79,Germany,7271,7008,August,2013,2013,Celsius,1.703
79,Germany,7271,7008,August,2014,2014,Celsius,-0.141
79,Germany,7271,7008,August,2015,2015,Celsius,3.562
79,Germany,7271,7008,August,2016,2016,Celsius,1.506
79,Germany,7271,7008,August,2017,2017,Celsius,1.688
79,Germany,7271,7008,August,2018,2018,Celsius,3.556
79,Germany,7271,7008,August,2019,2019,Celsius,2.926
79,Germany,7271,7009,September,1961,1961,Celsius,3.073
79,Germany,7271,7009,September,1962,1962,Celsius,-0.905
79,Germany,7271,7009,September,1963,1963,Celsius,0.435
79,Germany,7271,7009,September,1964,1964,Celsius,0.319
79,Germany,7271,7009,September,1965,1965,Celsius,-0.546
79,Germany,7271,7009,September,1966,1966,Celsius,0.053
79,Germany,7271,7009,September,1967,1967,Celsius,0.494
79,Germany,7271,7009,September,1968,1968,Celsius,0.21
79,Germany,7271,7009,September,1969,1969,Celsius,0.542
79,Germany,7271,7009,September,1970,1970,Celsius,0.086
79,Germany,7271,7009,September,1971,1971,Celsius,-1.144
79,Germany,7271,7009,September,1972,1972,Celsius,-2.47
79,Germany,7271,7009,September,1973,1973,Celsius,0.939
79,Germany,7271,7009,September,1974,1974,Celsius,0.002
79,Germany,7271,7009,September,1975,1975,Celsius,2.282
79,Germany,7271,7009,September,1976,1976,Celsius,-0.6
79,Germany,7271,7009,September,1977,1977,Celsius,-1.335
79,Germany,7271,7009,September,1978,1978,Celsius,-1.077
79,Germany,7271,7009,September,1979,1979,Celsius,-0.076
79,Germany,7271,7009,September,1980,1980,Celsius,0.789
79,Germany,7271,7009,September,1981,1981,Celsius,0.755
79,Germany,7271,7009,September,1982,1982,Celsius,2.509
79,Germany,7271,7009,September,1983,1983,Celsius,0.583
79,Germany,7271,7009,September,1984,1984,Celsius,-0.903
79,Germany,7271,7009,September,1985,1985,Celsius,0.386
79,Germany,7271,7009,September,1986,1986,Celsius,-1.76
79,Germany,7271,7009,September,1987,1987,Celsius,1.439
79,Germany,7271,7009,September,1988,1988,Celsius,0.029
79,Germany,7271,7009,September,1989,1989,Celsius,1.143
79,Germany,7271,7009,September,1990,1990,Celsius,-1.356
79,Germany,7271,7009,September,1991,1991,Celsius,1.546
79,Germany,7271,7009,September,1992,1992,Celsius,0.292
79,Germany,7271,7009,September,1993,1993,Celsius,-0.892
79,Germany,7271,7009,September,1994,1994,Celsius,0.126
79,Germany,7271,7009,September,1995,1995,Celsius,-0.517
79,Germany,7271,7009,September,1996,1996,Celsius,-2.295
79,Germany,7271,7009,September,1997,1997,Celsius,0.707
79,Germany,7271,7009,September,1998,1998,Celsius,0.176
79,Germany,7271,7009,September,1999,1999,Celsius,3.67
79,Germany,7271,7009,September,2000,2000,Celsius,0.856
79,Germany,7271,7009,September,2001,2001,Celsius,-1.396
79,Germany,7271,7009,September,2002,2002,Celsius,0.02
79,Germany,7271,7009,September,2003,2003,Celsius,0.76
79,Germany,7271,7009,September,2004,2004,Celsius,0.802
